"","X.1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X1","X2"
"6961",11701,"ENSG00000237250",1.53306036917151,-2.42308351937156,1.05132098045007,-2.30479897617399,0.0211778344806749,0.0803107961320173,"ENSG00000237250","ENSG00000237250"
"6967",11718,"MSTRG.10477|ESD",79.931684877368,-1.21559497299005,0.527698310153657,-2.30357943089886,0.0212462635903749,0.0804598477743105,"MSTRG.10477","ESD"
"6970",11726,"MSTRG.20393|ZNF233",97.7921300557789,-1.33879419179086,0.581445150802006,-2.3025287766941,0.021305370512554,0.0806284235784173,"MSTRG.20393","ZNF233"
"6972",11730,"MSTRG.36387|FOXP2",60.2574906615177,-1.1517355812115,0.500251401208059,-2.30231355360558,0.0213174960305348,0.0806466928741612,"MSTRG.36387","FOXP2"
"6996",11783,"MSTRG.9975|LINC00507",134.290105817385,-2.39297427010461,1.04204233283671,-2.29642711691982,0.021651471980451,0.08154723623721,"MSTRG.9975","LINC00507"
"6997",11786,"MSTRG.32181|PCDHA7",9.84854207620171,-1.33360044035536,0.580812625764631,-2.29609409506155,0.0216705018611097,0.0815980512194199,"MSTRG.32181","PCDHA7"
"7002",11797,"ENSG00000279064",1.42535787465568,-1.02843778588602,0.448123310164331,-2.29498837163567,0.0217337907113221,0.0817597461295198,"ENSG00000279064","ENSG00000279064"
"7031",11852,"MSTRG.38809|LINC01231",14.971035483805,-1.00788950517111,0.440668970158893,-2.28718056732629,0.0221852857941464,0.0830693776088825,"MSTRG.38809","LINC01231"
"7034",11862,"MSTRG.17378|SMIM36",1.41346067877495,-1.51726532213168,0.663587478861609,-2.28645863652304,0.0222274413331383,0.0831567805169174,"MSTRG.17378","SMIM36"
"7042",11872,"MSTRG.27942|LINC02016",5.77003516145504,-1.18964082620493,0.520431955548638,-2.28587198292005,0.0222617489476776,0.0832146999564688,"MSTRG.27942","LINC02016"
"7050",11888,"MSTRG.8824|KRT83",11.1463920766659,-1.76900539679225,0.774421883047572,-2.28429159288566,0.0223543996609019,0.0834481187240255,"MSTRG.8824","KRT83"
"7062",11911,"MSTRG.16794|CCL4",28.6893341050676,-1.15274807261443,0.50509165083838,-2.28225525149948,0.0224742747952145,0.0837329648093453,"MSTRG.16794","CCL4"
"7081",11946,"MSTRG.10329|SOHLH2",4.9643560745569,-2.03355339739179,0.892214296249837,-2.27922081717278,0.0226539422325355,0.0841753156155458,"MSTRG.10329","SOHLH2"
"7085",11951,"MSTRG.7605|TMPRSS13",10.3312475552174,-1.02815800498562,0.451243803372864,-2.2784977816882,0.022696936516938,0.0842902545088376,"MSTRG.7605","TMPRSS13"
"7116",11996,"MSTRG.17365|CA10",995.12074044383,-1.04482650682906,0.459558717321562,-2.27354300429465,0.0229934776770844,0.0850793320176195,"MSTRG.17365","CA10"
"7136",12034,"ENSG00000250564|LINC02999",2.50025904623321,-1.89992878163207,0.837212508928387,-2.26935068620025,0.0232470085018675,0.085758994308091,"ENSG00000250564","LINC02999"
"7160",12088,"MSTRG.18174|DLGAP1-AS4",92.274541132354,-1.68892130190968,0.746463665747298,-2.2625633093861,0.0236626220430411,0.0869051348986161,"MSTRG.18174","DLGAP1-AS4"
"7162",12093,"MSTRG.19153|ATCAY",3374.6428225419,-1.09481475566442,0.48405016248841,-2.26177954374849,0.0237110273286809,0.0870494044835843,"MSTRG.19153","ATCAY"
"7173",12115,"MSTRG.14629|ANKS4B",1.71340664749555,-2.15618072063338,0.954208823042038,-2.25965288579016,0.0238428025382361,0.0873807775304796,"MSTRG.14629","ANKS4B"
"7198",12161,"MSTRG.15214|SLC38A7",79.3272913440826,-1.67987366137454,0.745022138620813,-2.25479697084482,0.0241460755107823,0.088156011375865,"MSTRG.15214","SLC38A7"
"7212",12195,"ENSG00000197641|SERPINB13",3.97003445138987,-1.83730454825714,0.816904611037341,-2.24910537097355,0.0245057929256765,0.0892131245948244,"ENSG00000197641","SERPINB13"
"7213",12198,"MSTRG.41471|GPRASP2",975.60624490616,-1.40558443313703,0.625007150559227,-2.24890936348389,0.0245182631588216,0.0892421169422128,"MSTRG.41471","GPRASP2"
"7219",12208,"MSTRG.17429|LPO",14.0584190582524,-1.16640451395894,0.518891551528281,-2.24787725011816,0.0245840182030777,0.0894043634070039,"MSTRG.17429","LPO"
"7221",12211,"ENSG00000214803",1.70322308747648,-2.12410918685075,0.9450663657379,-2.2475767457794,0.0246031917684391,0.0894554810025949,"ENSG00000214803","ENSG00000214803"
"7224",12218,"MSTRG.25844|GSTT2B",102.478956835587,-1.15367363135887,0.51351760937751,-2.24660967859964,0.0246649830833028,0.0896285417829784,"MSTRG.25844","GSTT2B"
"7226",12222,"ENSG00000189325|BNIP5",9.87256439786982,-1.22751721930203,0.546501077957427,-2.24613869727381,0.024695125357173,0.0897085742141485,"ENSG00000189325","BNIP5"
"7234",12235,"ENSG00000230702|RPL31P30",1.93635083745278,-1.12346974589156,0.500529176513327,-2.24456395073234,0.0247961391826231,0.0899793895534278,"ENSG00000230702","RPL31P30"
"7239",12240,"ENSG00000170927|PKHD1",1.83940599823911,-2.6890954092576,1.19825282005156,-2.24418033010921,0.0248208010846149,0.0900319259430614,"ENSG00000170927","PKHD1"
"7243",12245,"MSTRG.31186|ARL15",271.221388138307,-1.01652182767072,0.453164201965364,-2.24316444957938,0.0248862118567745,0.090232166064568,"MSTRG.31186","ARL15"
"7270",12302,"MSTRG.18331|CYP4F35P",12.6613211607725,-1.28740090848146,0.575553664809154,-2.23680429332049,0.0252991338313968,0.0913024423265351,"MSTRG.18331","CYP4F35P"
"7275",12309,"MSTRG.25857|ADORA2A",2.27998752332373,-1.7104932167321,0.764988399824297,-2.23597275086128,0.0253535561486026,0.0914465841599782,"MSTRG.25857","ADORA2A"
"7298",12349,"MSTRG.14924|STX1B",1002.72704473713,-1.04099564927536,0.466629463091812,-2.23088281305234,0.0256888924842243,0.0923546503121335,"MSTRG.14924","STX1B"
"7305",12364,"MSTRG.5641|ADGRA1",417.006420751652,-1.03947997639196,0.466217514631527,-2.22960301526532,0.0257738095052139,0.0925398110741368,"MSTRG.5641","ADGRA1"
"7309",12371,"MSTRG.22073|FBXO41",1224.92201680768,-2.49881373530528,1.12110797467841,-2.22887874472757,0.0258219737182476,0.0926672795562215,"MSTRG.22073","FBXO41"
"7313",12375,"MSTRG.29733|FGF5",4.64186269790684,-1.83955246906957,0.825443372721853,-2.22856289099972,0.0258430024491678,0.0927126364952613,"MSTRG.29733","FGF5"
"7314",12376,"MSTRG.402|FAM131C2P",10.5358427260396,-1.25575767256032,0.563500179344417,-2.22849560406756,0.0258474841534279,0.0927211892996122,"MSTRG.402","FAM131C2P"
"7321",12391,"MSTRG.22997|NR4A2",137.590447935064,-1.44734040858386,0.649983101919439,-2.22673544021342,0.0259649603680392,0.0930293570712547,"MSTRG.22997","NR4A2"
"7328",12403,"MSTRG.24141|TGM3",2.01269550513755,-4.02761021173568,1.80986732207801,-2.22536213710481,0.0260569371797407,0.0932757318771378,"MSTRG.24141","TGM3"
"7335",12416,"MSTRG.1820|PLPPR5",309.908440589466,-1.22990135158783,0.553103949430282,-2.22363509220044,0.0261730055218737,0.0936002580969142,"MSTRG.1820","PLPPR5"
"7347",12432,"MSTRG.21441|DNAJC5G",1.22641909800127,-3.48688485924857,1.56963403333596,-2.22146359291016,0.0263195779588358,0.0939996453947415,"MSTRG.21441","DNAJC5G"
"7350",12435,"MSTRG.13860|SV2B",2110.54011674093,-1.50684860160264,0.678377337646299,-2.22125433439567,0.0263337399433945,0.0940305334015611,"MSTRG.13860","SV2B"
"7355",12444,"MSTRG.2791|FAM78B",183.966094440687,-1.24188372210016,0.55936320136545,-2.22017415351711,0.0264069480929927,0.0942187961095732,"MSTRG.2791","FAM78B"
"7366",12457,"MSTRG.20061|KIRREL2",28.9566265213629,-1.01716957267424,0.458523835627959,-2.21835702669895,0.0265304987399697,0.0945552602037582,"MSTRG.20061","KIRREL2"
"7367",12459,"MSTRG.3822|OPN3",229.2206763532,-1.14969400685293,0.518268997639834,-2.21833451757401,0.0265320323131807,0.0945552602037582,"MSTRG.3822","OPN3"
"7374",12473,"MSTRG.35210|SP4",2.94514794752131,-3.83688785269462,1.73119519730208,-2.21632306898384,0.0266693842140387,0.0949375953152081,"MSTRG.35210","SP4"
"7379",12481,"ENSG00000164458|TBXT",1.55326449837637,-3.82651545011803,1.72697708020898,-2.2157303035284,0.0267099782178467,0.0950208818660169,"ENSG00000164458","TBXT"
"7384",12487,"ENSG00000287003",7.27827761587878,-1.28044738543369,0.578178741593947,-2.21462204214514,0.0267860177871793,0.0952453992622396,"ENSG00000287003","ENSG00000287003"
"7390",12495,"MSTRG.5864|HBD",3.79217895823486,-3.03152141570421,1.3693282266965,-2.21387491808136,0.0268373845757226,0.0953666752163429,"MSTRG.5864","HBD"
"7396",12503,"MSTRG.34569|HIVEP2",377.476568173413,-3.21852840075387,1.45407603766728,-2.21345261002804,0.026866456999201,0.095408623144427,"MSTRG.34569","HIVEP2"
"7402",12512,"MSTRG.16940|KRT17",171.859310023315,-1.22821392748306,0.555181392255206,-2.21227502329269,0.0269476677973727,0.0956278750786342,"MSTRG.16940","KRT17"
"7415",12537,"MSTRG.13855|PRC1",86.85181934322,-1.15758894263268,0.523821703117644,-2.2098911437671,0.027112718028624,0.0960362498839041,"MSTRG.13855","PRC1"
"7432",12574,"MSTRG.18601|ST8SIA5",410.235198386797,-1.67166378695081,0.75827983516594,-2.20454733124347,0.027485875126891,0.0970779586383408,"MSTRG.18601","ST8SIA5"
"7433",12575,"MSTRG.32181|PCDHA6",77.3291916247498,-1.27297485138256,0.577480549302036,-2.20435970167502,0.0274990573691225,0.0971167572571071,"MSTRG.32181","PCDHA6"
"7445",12595,"MSTRG.3812|THAP12P8",3.65978814910867,-1.10515443430399,0.501820508842626,-2.20229029071145,0.0276448095958511,0.0974835160555095,"MSTRG.3812","THAP12P8"
"7504",12689,"MSTRG.1844|GPR88",11.2645139052553,-3.30495269940897,1.50839453413498,-2.19103995978365,0.028448900886053,0.0995959382991696,"MSTRG.1844","GPR88"
"7524",12725,"MSTRG.21951|LINC02576",2.38585383282295,-1.27031529160137,0.580990792519224,-2.18646372362146,0.0287816959188357,0.100482467656929,"MSTRG.21951","LINC02576"
"7537",12750,"ENSG00000104413|ESRP1",10.3535347998656,-1.16752546711557,0.534570279942806,-2.18404485045536,0.028958952535646,0.100902066843814,"ENSG00000104413","ESRP1"
"7539",12754,"MSTRG.42166|GOLGA6L16P",1.56664150469738,-3.83531916495414,1.75650201566809,-2.18349829988403,0.0289991340234867,0.101010222388192,"MSTRG.42166","GOLGA6L16P"
"7542",12759,"MSTRG.501|SH2D5",3.31675615849807,-2.56996128110683,1.17716233206709,-2.18318341582847,0.0290223055566304,0.101051118567481,"MSTRG.501","SH2D5"
"7596",12856,"MSTRG.29809|IBSP",3.07998259187508,-2.26265272237786,1.04195987832964,-2.17153536276763,0.0298907270305857,0.103293715597369,"MSTRG.29809","IBSP"
"7616",12889,"MSTRG.24862|CBLN4",156.427263122178,-1.24107388058815,0.57234883120013,-2.16838720188491,0.0301292386219021,0.103858114759831,"MSTRG.24862","CBLN4"
"7617",12893,"ENSG00000075673|ATP12A",2.62182440050939,-3.71170377470951,1.71210710847418,-2.16791563818538,0.0301651057987822,0.103947318849406,"ENSG00000075673","ATP12A"
"7621",12898,"MSTRG.23667|ABCA12",16.6996846795824,-1.67601193913873,0.773483429895433,-2.16683625577513,0.030247341858886,0.104200218599211,"MSTRG.23667","ABCA12"
"7639",12933,"MSTRG.11673|HIF1A-AS1",2.22516683932417,-1.74276663644803,0.805970706583627,-2.16232007219632,0.0305935136093455,0.105138741141369,"MSTRG.11673","HIF1A-AS1"
"7645",12941,"MSTRG.2833|LINC00970",1.84563260957972,-3.56549819004143,1.64963901978263,-2.16138085198254,0.0306659319827382,0.105314745598605,"MSTRG.2833","LINC00970"
"7647",12946,"ENSG00000276894|RAB28P4",0.790610094989969,-2.85956976900617,1.32331420060512,-2.16091519889876,0.0307018906155096,NA,"ENSG00000276894","RAB28P4"
"7654",12959,"MSTRG.35723|RABGEF1",149.423187210033,-1.46181203752198,0.676982849990355,-2.15930438642989,0.0308265600680729,0.105734120286254,"MSTRG.35723","RABGEF1"
"7666",12977,"MSTRG.33735|TMEM151B",982.377869929998,-2.70658923316711,1.25462199203934,-2.15729458780462,0.0309827184458832,0.106121512649743,"MSTRG.33735","TMEM151B"
"7696",13036,"MSTRG.18916|KCNG2",9.95685251423962,-1.05365713656937,0.489898688637486,-2.15076537457126,0.0314947233804638,0.107384276678746,"MSTRG.18916","KCNG2"
"7701",13042,"MSTRG.40347|LCN1",1.45107293765262,-3.72980449605656,1.73481961853707,-2.14996674939716,0.0315578450016456,0.107549719719563,"MSTRG.40347","LCN1"
"7709",13059,"MSTRG.19694|PIK3R2",520.891736512427,-1.67406726718799,0.779148837954374,-2.14858469350117,0.0316673361075384,0.107789896090052,"MSTRG.19694","PIK3R2"
"7720",13091,"MSTRG.25011|DNAJC5",132.01132244559,-1.76066526177744,0.821170318515944,-2.14409267124924,0.0320254621790889,0.108749287795966,"MSTRG.25011","DNAJC5"
"7722",13094,"MSTRG.41439|TAF7L",15.8502264366689,-1.26064490884163,0.588058771061748,-2.14373965813914,0.032053752666118,0.108828633178259,"MSTRG.41439","TAF7L"
"7732",13112,"ENSG00000255007|LINC02489",1.03312631709921,-2.69270108899643,1.2572143168937,-2.14179957451447,0.0322096136923797,0.109206822461499,"ENSG00000255007","LINC02489"
"7736",13120,"MSTRG.12016|DIO2",932.389934838302,-1.18928086197017,0.555435891866939,-2.14116674738599,0.0322605935664598,0.109312591554209,"MSTRG.12016","DIO2"
"7753",13148,"ENSG00000235366|LINC01055",2.17908465784324,-1.89115920208795,0.885023423434154,-2.1368464969545,0.0326104788756766,0.110261484530151,"ENSG00000235366","LINC01055"
"7757",13153,"ENSG00000287548",0.724181646997585,-2.16236403624354,1.01226070215324,-2.13617305467243,0.0326653108774428,NA,"ENSG00000287548","ENSG00000287548"
"7779",13197,"ENSG00000146013|GFRA3",2.06302386886772,-3.0069942280166,1.4104813256689,-2.13189226492636,0.0330157042539403,0.111223242087697,"ENSG00000146013","GFRA3"
"7782",13202,"MSTRG.31495|PDE8B",553.729780444729,-1.12161447146119,0.526232932157257,-2.13140304021493,0.0330559526334263,0.111316411572658,"MSTRG.31495","PDE8B"
"7785",13213,"MSTRG.16525|NOS2",18.5935561522882,-1.57050471399331,0.73749010215126,-2.12952649725351,0.0332107250277394,0.111743964959742,"MSTRG.16525","NOS2"
"7805",13241,"MSTRG.12496|SNORD116-29",0.606850191653647,-1.73148867258319,0.81438206134647,-2.12613803123366,0.0334917680773541,NA,"MSTRG.12496","SNORD116-29"
"7812",13251,"MSTRG.40682|GLRA2",128.034184749261,-2.35875961083533,1.11002897699418,-2.12495318565698,0.0335905193722321,0.112703639053413,"MSTRG.40682","GLRA2"
"7816",13265,"MSTRG.26894|ARPP21-AS1",1.47004514959985,-1.1754410560898,0.553509421038456,-2.12361526545388,0.0337023280049918,0.11295953157997,"MSTRG.26894","ARPP21-AS1"
"7824",13282,"MSTRG.19857|BNIP3P33",0.576596545192621,-2.22826394276967,1.04989336011904,-2.12237168784174,0.0338065377761424,NA,"MSTRG.19857","BNIP3P33"
"7835",13298,"ENSG00000276963",0.536199776415607,-2.07050909497564,0.976775121414977,-2.11973979433082,0.0340279950687617,NA,"ENSG00000276963","ENSG00000276963"
"7846",13322,"MSTRG.2100|HSD3BP5",2.79010107004305,-1.82613794437214,0.862333776088473,-2.11766950919568,0.0342030668718165,0.114170364134423,"MSTRG.2100","HSD3BP5"
"7859",13351,"MSTRG.30617|LINC00290",12.3952666517268,-1.08235178244038,0.511968903328258,-2.11409672619591,0.0345070067569537,0.114950539804873,"MSTRG.30617","LINC00290"
"7868",13363,"MSTRG.21592|LINC02613",4.70970314760235,-1.44398331200165,0.683353452157347,-2.11308409644086,0.0345935706272157,0.115127076909445,"MSTRG.21592","LINC02613"
"7872",13373,"MSTRG.42017|AVPR2",0.877922432658521,-2.41258873731951,1.1421450553855,-2.1123312892207,0.0346580439160066,NA,"MSTRG.42017","AVPR2"
"7874",13378,"MSTRG.33564|CPNE5",512.399728789502,-1.5661166058269,0.741538074827005,-2.1119840760601,0.0346878151466812,0.115318494435545,"MSTRG.33564","CPNE5"
"7876",13381,"MSTRG.34888|RPS6KA2-AS1",0.742909160043052,-2.76502174253985,1.30929048210921,-2.11184743211875,0.0346995374482952,NA,"MSTRG.34888","RPS6KA2-AS1"
"7898",13415,"MSTRG.20686|SYT3",258.294163761197,-1.31327497150858,0.622972588612955,-2.10807826140886,0.0350242204635623,0.116165723188293,"MSTRG.20686","SYT3"
"7902",13422,"ENSG00000271192",2.06824834300873,-1.05673961163399,0.501455124063439,-2.10734632258001,0.0350875707934806,0.116314744578778,"ENSG00000271192","ENSG00000271192"
"7920",13454,"MSTRG.20836|VSTM1",6.97461322340642,-1.54526340345316,0.734383410522621,-2.10416436606797,0.0353641117273698,0.116950805519467,"MSTRG.20836","VSTM1"
"7928",13467,"ENSG00000206168|C4orf46P1",0.807204805394643,-1.91849908707623,0.912193897703878,-2.10317027104146,0.0354508880233871,NA,"ENSG00000206168","C4orf46P1"
"7929",13469,"MSTRG.30815|LINC02123",4.90821377911192,-1.26974322201507,0.603844499611905,-2.10276523646592,0.0354862962583538,0.117232082751252,"MSTRG.30815","LINC02123"
"7931",13471,"MSTRG.30971|C5orf22",313.835502945406,-1.24766833491668,0.593418661868962,-2.10250943404303,0.0355086741196644,0.117288478062876,"MSTRG.30971","C5orf22"
"7932",13472,"MSTRG.41038|SYP-AS1",2.55982347983138,-2.32087882540632,1.10390813945677,-2.1024202489787,0.035516478951663,0.117305492238019,"MSTRG.41038","SYP-AS1"
"7933",13474,"ENSG00000205100|HSP90AA4P",3.26384027495618,-1.05426746576351,0.501528676430822,-2.1021080454787,0.0355438122754047,0.117378228628871,"ENSG00000205100","HSP90AA4P"
"7934",13475,"MSTRG.25017|SAMD10",5.86128181032887,-2.39263240907324,1.13826120355146,-2.10200646530695,0.0355527094578946,0.117398839343931,"MSTRG.25017","SAMD10"
"7938",13481,"MSTRG.27181|BSN",1130.57961917896,-1.85784863738908,0.884172991672339,-2.10122753679132,0.0356209972493358,0.117575652489595,"MSTRG.27181","BSN"
"7939",13482,"ENSG00000018607|ZNF285CP",1.62348316951977,-2.47776610188152,1.17920711661369,-2.10121366041011,0.0356222147898434,0.117575652489595,"ENSG00000018607","ZNF285CP"
"7948",13498,"ENSG00000279286",0.858134582782112,-2.04953333701998,0.976025242706384,-2.09987738773734,0.035739628370774,NA,"ENSG00000279286","ENSG00000279286"
"7954",13507,"MSTRG.35665|ZNF736",55.2181817814783,-1.37824684523219,0.656485432815883,-2.09943248751223,0.0357787933629365,0.117879187350287,"MSTRG.35665","ZNF736"
"7955",13508,"MSTRG.35261|OSBPL3",65.0277588714637,-1.32174134403124,0.629574607939284,-2.09941971509548,0.0357799182712959,0.117879187350287,"MSTRG.35261","OSBPL3"
"7956",13510,"ENSG00000285614",1.33758983085096,-2.4330071112625,1.15891759071628,-2.09937887797419,0.0357835151320337,0.117879187350287,"ENSG00000285614","ENSG00000285614"
"7971",13532,"MSTRG.3243|CHI3L1",3721.17924726422,-1.18211988518491,0.563789010771552,-2.09674162248599,0.0360164538239211,0.118445435244546,"MSTRG.3243","CHI3L1"
"7991",13565,"MSTRG.21702|PRKCE",1409.44989076794,-1.11203916024008,0.530922331816629,-2.0945420706548,0.0362117194588591,0.118799806461239,"MSTRG.21702","PRKCE"
"7997",13572,"MSTRG.22540|SLC5A7",33.0111383825838,-1.27067487877957,0.606889027593115,-2.09375161027213,0.0362821128075144,0.118971954771347,"MSTRG.22540","SLC5A7"
"8007",13596,"MSTRG.23751|LINC01494",3.66136642660742,-1.38433658074894,0.662142949296689,-2.09069141673917,0.0365557349119187,0.119649163614636,"MSTRG.23751","LINC01494"
"8008",13599,"MSTRG.33988|SH3BGRL2",828.044193623361,-1.36350106278936,0.652220062878856,-2.09055369559004,0.0365680902511514,0.119670002612082,"MSTRG.33988","SH3BGRL2"
"8018",13616,"MSTRG.15187|CNGB1",1.79284452799568,-1.37396539231401,0.657652308493381,-2.08919724688815,0.0366899711681353,0.119926799199432,"MSTRG.15187","CNGB1"
"8033",13645,"ENSG00000286063",3.06202570774404,-1.63030473513137,0.781324338433305,-2.0865915151196,0.0369250749281307,0.120436995423055,"ENSG00000286063","ENSG00000286063"
"8041",13660,"MSTRG.12841|PLA2G4D",10.1020463070102,-1.38067804508672,0.662221624451191,-2.0849183930394,0.0370767087947827,0.120797868515293,"MSTRG.12841","PLA2G4D"
"8054",13677,"ENSG00000247570|SDCBPP2",1.17030480463852,-2.47231634115929,1.18731316087878,-2.08227822500462,0.0373170636764489,0.121428802166254,"ENSG00000247570","SDCBPP2"
"8057",13681,"MSTRG.33543|CLPSL1",16.8664669761495,-2.27134970204966,1.09107697532007,-2.08175019125792,0.0373652934867343,0.121549948682707,"MSTRG.33543","CLPSL1"
"8059",13684,"MSTRG.10876|LINC00343",21.1950109129433,-2.1986495849638,1.05633247147791,-2.08139922262134,0.0373973797787583,0.121627472664313,"MSTRG.10876","LINC00343"
"8063",13689,"MSTRG.16084|MIR4520-1",0.506896608221963,-1.58150710021171,0.759996840287961,-2.08093904655246,0.0374394855732692,NA,"MSTRG.16084","MIR4520-1"
"8069",13704,"MSTRG.26452|LINC00898",1.72024854708407,-2.91112265478163,1.40040393484559,-2.07877354693567,0.0376381693647336,0.122226819958155,"MSTRG.26452","LINC00898"
"8083",13727,"MSTRG.34395|SOGA3",24.8269775114161,-1.02222088213627,0.492239740061349,-2.07667280583414,0.0378317681548397,0.122652276710777,"MSTRG.34395","SOGA3"
